LGD_Code,District_SSLR,Taluk_SSLR (Subdistrict),Hobli_SSLR,Village_SSLR,ULB_SSLR,District_GOI_Dir,Subdistrict_GOI_Dir,Village_GOI_Dir,VillageStatus_GOI_Dir,District_NIC,GramPanchayat_NIC,Village_NIC
622720,,,,,,KOLAR,KOLAR GOLD FIELD,Hulkuru,Inhabitant,KOLAR,HULKOORU,Hulkuru
622721,,,,,,KOLAR,KOLAR GOLD FIELD,Venkatapura,Inhabitant,KOLAR,HULKOORU,Venkatapura
622722,,,,,,KOLAR,KOLAR GOLD FIELD,Kavaraganahalli,Inhabitant,KOLAR,KARAHALLI,Kavaraganahalli
622723,,,,,,KOLAR,KOLAR GOLD FIELD,Kavaraganahalli-Majara,Inhabitant,KOLAR,HULKOORU,Kavaraganahalli-Majara
622724,,,,,,KOLAR,KOLAR GOLD FIELD,Betkur,Inhabitant,KOLAR,HULKOORU,Betkur
622725,,,,,,KOLAR,KOLAR GOLD FIELD,Gennerahalli,Inhabitant,KOLAR,SUNDARAPALYA,Gennerahalli
622726,,,,,,KOLAR,KOLAR GOLD FIELD,Nernahalli,Inhabitant,KOLAR,RAMASAGARA,Nernahalli
622727,,,,,,KOLAR,KOLAR GOLD FIELD,Koolur,Inhabitant,KOLAR,RAMASAGARA,Koolur
622728,,,,,,KOLAR,KOLAR GOLD FIELD,Doddakari Majara Kambampalli,Inhabitant,KOLAR,RAMASAGARA,Doddakari Majara Kambampalli
622729,,,,,,KOLAR,KOLAR GOLD FIELD,Doddakari,Inhabitant,KOLAR,HULKOORU,Doddakari
622730,,,,,,KOLAR,KOLAR GOLD FIELD,Kodihalli,Inhabitant,KOLAR,HULKOORU,Kodihalli
622731,,,,,,KOLAR,KOLAR GOLD FIELD,Kothur,Inhabitant,KOLAR,HULKOORU,Kothur
622732,,,,,,KOLAR,KOLAR GOLD FIELD,Parasepalli,Un-Inhabitant,KOLAR,KAMMASANDRA,Parasepalli
622733,,,,,,KOLAR,KOLAR GOLD FIELD,Thippaboyenahalli,Un-Inhabitant,KOLAR,KAMMASANDRA,Thippaboyenahalli
622734,,,,,,KOLAR,KOLAR GOLD FIELD,Kothapalya,Un-Inhabitant,KOLAR,KAMMASANDRA,Kothapalya
622735,,,,,,KOLAR,KOLAR GOLD FIELD,Chigarapura,Inhabitant,KOLAR,T GOLLAHALLI,Chigarapura
622736,,,,,,KOLAR,KOLAR GOLD FIELD,Kadiregowdanakote,Inhabitant,KOLAR,KAMMASANDRA,Kadiregowdanakote
622737,,,,,,KOLAR,KOLAR GOLD FIELD,Reddihalli,Inhabitant,KOLAR,KAMMASANDRA,Reddihalli
622738,,,,,,KOLAR,KOLAR GOLD FIELD,Peddampalli,Inhabitant,KOLAR,GATTA KAMADENA HALLY,Peddampalli
622739,,,,,,KOLAR,KOLAR GOLD FIELD,Thammenahalli,Un-Inhabitant,KOLAR,KAMMASANDRA,Thammenahalli
622740,,,,,,KOLAR,KOLAR GOLD FIELD,Kammasandra,Inhabitant,KOLAR,KAMMASANDRA,Kammasandra
622741,,,,,,KOLAR,KOLAR GOLD FIELD,Chimalabandahalli,Inhabitant,KOLAR,KAMMASANDRA,Chimalabandahalli
622742,,,,,,KOLAR,KOLAR GOLD FIELD,Kattampalli,Un-Inhabitant,KOLAR,KAMMASANDRA,Kattampalli
622743,,,,,,KOLAR,KOLAR GOLD FIELD,Nagisettihalli,Inhabitant,KOLAR,KAMMASANDRA,Nagisettihalli
622744,,,,,,KOLAR,KOLAR GOLD FIELD,Kaggilahalli,Inhabitant,KOLAR,KAMMASANDRA,Kaggilahalli
622745,,,,,,KOLAR,KOLAR GOLD FIELD,Gorlachinnapalli,Inhabitant,KOLAR,KAMMASANDRA,Gorlachinnapalli
622746,,,,,,KOLAR,KOLAR GOLD FIELD,Bommandahalli,Inhabitant,KOLAR,KAMMASANDRA,Bommandahalli
622747,,,,,,KOLAR,KOLAR GOLD FIELD,Byatarayanahalli,Inhabitant,KOLAR,KAMMASANDRA,Byatarayanahalli
622748,,,,,,KOLAR,KOLAR GOLD FIELD,Pootharajanahalli,Inhabitant,KOLAR,KYSAMBALLI,Pootharajanahalli
622749,,,,,,KOLAR,KOLAR GOLD FIELD,Deverahalli,Inhabitant,KOLAR,KANGANDLAHALLI,Deverahalli
622750,,,,,,KOLAR,KOLAR GOLD FIELD,Jangamanahalli,Inhabitant,KOLAR,KYSAMBALLI,Jangamanahalli
622751,,,,,,KOLAR,KOLAR GOLD FIELD,Muddegowdanahalli,Inhabitant,KOLAR,PARANDA HALLI,Muddegowdanahalli
622752,,,,,,KOLAR,KOLAR GOLD FIELD,Batavarahalli,Inhabitant,KOLAR,PARANDA HALLI,Batavarahalli
622753,,,,,,KOLAR,KOLAR GOLD FIELD,Adampalli,Inhabitant,KOLAR,PARANDA HALLI,Adampalli
622754,,,,,,KOLAR,KOLAR GOLD FIELD,Guttahalli,Inhabitant,KOLAR,GULLAHALLI,Guttahalli
622755,,,,,,KOLAR,KOLAR GOLD FIELD,Parandahalli(Part),Inhabitant,KOLAR,PARANDA HALLI,Parandahalli(Part)
622756,,,,,,KOLAR,KOLAR GOLD FIELD,Garudadrihalli,Inhabitant,KOLAR,PARANDA HALLI,Garudadrihalli
622757,,,,,,KOLAR,KOLAR GOLD FIELD,Allikunte-Kadirenahalli,Inhabitant,KOLAR,PARANDA HALLI,Allikunte-Kadirenahalli
622758,,,,,,KOLAR,KOLAR GOLD FIELD,Chaliganhalli,Un-Inhabitant,KOLAR,MAVA HALLI,Chaliganhalli
622759,,,,,,KOLAR,KOLAR GOLD FIELD,Kambampalli,Inhabitant,KOLAR,MARIKUPPAM,Kambampalli
622760,,,,,,KOLAR,KOLAR GOLD FIELD,Beernakuppa,Inhabitant,KOLAR,PARANDA HALLI,Beernakuppa
622761,,,,,,KOLAR,KOLAR GOLD FIELD,Kaveranahalli,Inhabitant,KOLAR,PARANDA HALLI,Kaveranahalli
622762,,,,,,KOLAR,KOLAR GOLD FIELD,Buchepalli,Inhabitant,KOLAR,KYSAMBALLI,Buchepalli
622763,,,,,,KOLAR,KOLAR GOLD FIELD,Nachandahalli,Inhabitant,KOLAR,PARANDA HALLI,Nachandahalli
622764,,,,,,KOLAR,KOLAR GOLD FIELD,Kalavihosahalli,Inhabitant,KOLAR,SUNDARAPALYA,Kalavihosahalli
622765,,,,,,KOLAR,KOLAR GOLD FIELD,Sundrapalya,Inhabitant,KOLAR,SUNDARAPALYA,Sundrapalya
622766,,,,,,KOLAR,KOLAR GOLD FIELD,Thallapalli,Inhabitant,KOLAR,SUNDARAPALYA,Thallapalli
622767,,,,,,KOLAR,KOLAR GOLD FIELD,Kodigepalli,Inhabitant,KOLAR,VENGASANDRA,Kodigepalli
622768,,,,,,KOLAR,KOLAR GOLD FIELD,Surnahalli,Inhabitant,KOLAR,SUNDARAPALYA,Surnahalli
622769,,,,,,KOLAR,KOLAR GOLD FIELD,Gandodihalli,Inhabitant,KOLAR,N.G.HULKOORU,Gandodihalli
622770,,,,,,KOLAR,KOLAR GOLD FIELD,Pooganahalli,Inhabitant,KOLAR,N.G.HULKOORU,Pooganahalli
622771,,,,,,KOLAR,KOLAR GOLD FIELD,Kadiriganakoppa,Inhabitant,KOLAR,N.G.HULKOORU,Kadiriganakoppa
622772,,,,,,KOLAR,KOLAR GOLD FIELD,N.G. Hulkur,Inhabitant,KOLAR,N.G.HULKOORU,N.G. Hulkur
622773,,,,,,KOLAR,KOLAR GOLD FIELD,Vengasandra,Inhabitant,KOLAR,VENGASANDRA,Vengasandra
622774,,,,,,KOLAR,KOLAR GOLD FIELD,Rayasandra,Inhabitant,KOLAR,SUNDARAPALYA,Rayasandra
622775,,,,,,KOLAR,KOLAR GOLD FIELD,Pillagondanahalli,Inhabitant,KOLAR,SUNDARAPALYA,Pillagondanahalli
622776,,,,,,KOLAR,KOLAR GOLD FIELD,Vaddarahalli,Inhabitant,KOLAR,RAMASAGARA,Vaddarahalli
622777,,,,,,KOLAR,KOLAR GOLD FIELD,Mahadevapura,Inhabitant,KOLAR,RAMASAGARA,Mahadevapura
622778,,,,,,KOLAR,KOLAR GOLD FIELD,Sarvareddihalli,Inhabitant,KOLAR,RAMASAGARA,Sarvareddihalli
622779,,,,,,KOLAR,KOLAR GOLD FIELD,Gopenahalli,Inhabitant,KOLAR,VENGASANDRA,Gopenahalli
622780,,,,,,KOLAR,KOLAR GOLD FIELD,Annasagara,Inhabitant,KOLAR,VENGASANDRA,Annasagara
622781,,,,,,KOLAR,KOLAR GOLD FIELD,Mustoor,Inhabitant,KOLAR,VENGASANDRA,Mustoor
622782,,,,,,KOLAR,KOLAR GOLD FIELD,Lakshmisagar,Inhabitant,KOLAR,N.G.HULKOORU,Lakshmisagar
622783,,,,,,KOLAR,KOLAR GOLD FIELD,Thathepalli,Inhabitant,KOLAR,VENGASANDRA,Thathepalli
622784,,,,,,KOLAR,KOLAR GOLD FIELD,Durgepalli,Inhabitant,KOLAR,N.G.HULKOORU,Durgepalli
622785,,,,,,KOLAR,KOLAR GOLD FIELD,Jadamakanhalli,Inhabitant,KOLAR,N.G.HULKOORU,Jadamakanhalli
622786,,,,,,KOLAR,KOLAR GOLD FIELD,Panthanahalli,Inhabitant,KOLAR,N.G.HULKOORU,Panthanahalli
622787,,,,,,KOLAR,KOLAR GOLD FIELD,Mallapalli,Inhabitant,KOLAR,VENGASANDRA,Mallapalli
622788,,,,,,KOLAR,KOLAR GOLD FIELD,Kadaripura,Inhabitant,KOLAR,KURUDAMALE,Kadaripura
622789,,,,,,KOLAR,KOLAR GOLD FIELD,Banakanahalli,Un-Inhabitant,KOLAR,RAMASAGARA,Banakanahalli
622790,,,,,,KOLAR,KOLAR GOLD FIELD,Papenahalli,Inhabitant,KOLAR,RAMASAGARA,Papenahalli
622791,,,,,,KOLAR,KOLAR GOLD FIELD,Ramasagara,Inhabitant,KOLAR,RAMASAGARA,Ramasagara
622792,,,,,,KOLAR,KOLAR GOLD FIELD,Veerasandra,Inhabitant,KOLAR,KANGANDLAHALLI,Veerasandra
